,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,fold,data_year
4597,combuz1,[],"['alarm call', 'alarm call-female']",48.3256,10.9395,Buteo buteo,Common Buzzard,Buhl Johannes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/193849,combuz1/XC193849.ogg,1,2023
4598,combuz1,[],"['', 'begging call', 'juvenile']",48.3256,10.9395,Buteo buteo,Common Buzzard,Buhl Johannes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/193851,combuz1/XC193851.ogg,0,2023
4599,combuz1,[],"['', 'begging call', 'juvenile']",48.3256,10.9395,Buteo buteo,Common Buzzard,Buhl Johannes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/193852,combuz1/XC193852.ogg,3,2023
4600,combuz1,[],"['call', 'female', 'male']",56.1262,9.6913,Buteo buteo,Common Buzzard,Jens Kirkeby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/194228,combuz1/XC194228.ogg,0,2023
4601,combuz1,[],['flight call'],57.2526,-3.6892,Buteo buteo,Common Buzzard,Manuel Sanchez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/195421,combuz1/XC195421.ogg,3,2023
4602,combuz1,[],"['flight call', 'juvenile']",56.002,47.291,Buteo buteo,Common Buzzard,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/199225,combuz1/XC199225.ogg,2,2023
4603,combuz1,[],['flight call'],37.6916,-6.3157,Buteo buteo,Common Buzzard,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/199445,combuz1/XC199445.ogg,2,2023
4604,combuz1,[],['juvenile'],51.582,5.6384,Buteo buteo,Common Buzzard,Bart Gras,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/199771,combuz1/XC199771.ogg,3,2023
4605,combuz1,[],['call'],47.693,9.4287,Buteo buteo,Common Buzzard,Matthias Hemprich,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/207934,combuz1/XC207934.ogg,1,2023
4606,combuz1,[],['call'],52.3117,13.7588,Buteo buteo,Common Buzzard,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/211900,combuz1/XC211900.ogg,2,2023
4607,combuz1,[],"['alarm call', 'flight call']",48.3062,10.9337,Buteo buteo,Common Buzzard,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/214914,combuz1/XC214914.ogg,4,2023
4608,combuz1,[],"['alarm call', 'flight call']",48.3062,10.9337,Buteo buteo,Common Buzzard,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/214915,combuz1/XC214915.ogg,0,2023
4609,combuz1,[],['call'],59.9668,23.926,Buteo buteo,Common Buzzard,Harri Peterzens,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/215441,combuz1/XC215441.ogg,4,2023
4610,combuz1,[],['song'],64.4194,24.6074,Buteo buteo,Common Buzzard,Janne Bruun,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/216974,combuz1/XC216974.ogg,0,2023
4611,combuz1,[],['call'],53.8081,24.1168,Buteo buteo,Common Buzzard,dmitry yakubovich,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/234607,combuz1/XC234607.ogg,0,2023
4612,combuz1,[],['call'],59.5289,16.251,Buteo buteo,Common Buzzard,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/237256,combuz1/XC237256.ogg,0,2023
4613,combuz1,[],['flight call'],42.5037,24.346,Buteo buteo,Common Buzzard,Nikolay Sariev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/240250,combuz1/XC240250.ogg,4,2023
4614,combuz1,[],['call'],49.5746,8.5166,Buteo buteo,Common Buzzard,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/254679,combuz1/XC254679.ogg,2,2023
4615,combuz1,[],['call'],46.3328,6.1317,Buteo buteo,Common Buzzard,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/256900,combuz1/XC256900.ogg,1,2023
4616,combuz1,[],['flight call'],49.8626,20.2188,Buteo buteo,Common Buzzard,Arkadiusz Fröhlich,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/257176,combuz1/XC257176.ogg,1,2023
4617,combuz1,[],"['begging call', 'call', 'flight call']",47.9964,10.9415,Buteo buteo,Common Buzzard,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/263048,combuz1/XC263048.ogg,3,2023
4618,combuz1,[],"['begging call', 'call', 'flight call']",47.9964,10.9415,Buteo buteo,Common Buzzard,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/263049,combuz1/XC263049.ogg,0,2023
4619,combuz1,[],['call'],37.7705,-25.2202,Buteo buteo,Common Buzzard,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/263140,combuz1/XC263140.ogg,1,2023
4620,combuz1,[],['flight call'],47.993,10.9495,Buteo buteo,Common Buzzard,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/263210,combuz1/XC263210.ogg,3,2023
4621,combuz1,[],['call'],39.3662,-8.1055,Buteo buteo,Common Buzzard,Agostinho Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/279728,combuz1/XC279728.ogg,3,2023
4622,combuz1,[],"['begging call', 'call', 'juvenile']",51.1882,4.3481,Buteo buteo,Common Buzzard,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/282376,combuz1/XC282376.ogg,3,2023
4623,combuz1,[],"['call', 'juvenile']",46.4442,5.9754,Buteo buteo,Common Buzzard,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/289866,combuz1/XC289866.ogg,4,2023
4624,combuz1,[],['flight call'],37.0951,-6.0386,Buteo buteo,Common Buzzard,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/291371,combuz1/XC291371.ogg,1,2023
4625,combuz1,[],['flight call'],38.0132,-6.0785,Buteo buteo,Common Buzzard,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/292432,combuz1/XC292432.ogg,1,2023
4626,combuz1,[],['flight call'],38.0132,-6.0785,Buteo buteo,Common Buzzard,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/292433,combuz1/XC292433.ogg,2,2023
4627,combuz1,[],['flight call'],37.3006,-6.3783,Buteo buteo,Common Buzzard,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/292984,combuz1/XC292984.ogg,1,2023
4628,combuz1,[],['flight call'],37.3006,-6.3783,Buteo buteo,Common Buzzard,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/293919,combuz1/XC293919.ogg,4,2023
4629,combuz1,[],['flight call'],37.3533,-5.8855,Buteo buteo,Common Buzzard,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/294352,combuz1/XC294352.ogg,1,2023
4630,combuz1,[],['call'],47.5293,7.1201,Buteo buteo,Common Buzzard,Manuelle François,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/298583,combuz1/XC298583.ogg,1,2023
4631,combuz1,[],['call'],47.4061,-1.4836,Buteo buteo,Common Buzzard,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/298732,combuz1/XC298732.ogg,1,2023
4632,combuz1,[],['call'],37.2775,-4.8975,Buteo buteo,Common Buzzard,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/298844,combuz1/XC298844.ogg,4,2023
4633,combuz1,[],['flight call'],37.3006,-6.3783,Buteo buteo,Common Buzzard,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/299514,combuz1/XC299514.ogg,1,2023
4634,combuz1,[],['flight call'],41.5259,0.5001,Buteo buteo,Common Buzzard,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/301894,combuz1/XC301894.ogg,1,2023
4635,combuz1,[],['flight call'],41.5259,0.5001,Buteo buteo,Common Buzzard,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/301895,combuz1/XC301895.ogg,4,2023
4636,combuz1,[],['flight call'],46.9964,7.0482,Buteo buteo,Common Buzzard,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/303047,combuz1/XC303047.ogg,1,2023
4637,combuz1,[],"['female', 'flight call', 'male']",37.2452,-6.2638,Buteo buteo,Common Buzzard,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/305142,combuz1/XC305142.ogg,4,2023
4638,combuz1,[],"['Coppulation', 'begging call', 'female', 'male']",52.3948,20.5319,Buteo buteo,Common Buzzard,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/307860,combuz1/XC307860.ogg,2,2023
4639,combuz1,[],"['Coppulation', 'female']",52.4181,20.604,Buteo buteo,Common Buzzard,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/308383,combuz1/XC308383.ogg,0,2023
4640,combuz1,[],"['drumming', 'song']",52.1969,5.5488,Buteo buteo,Common Buzzard,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/310842,combuz1/XC310842.ogg,3,2023
4641,combuz1,[],['call'],46.5979,4.6631,Buteo buteo,Common Buzzard,Gerard OLIVIER,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/315475,combuz1/XC315475.ogg,2,2023
4642,combuz1,[],['flight call'],41.5401,-7.6857,Buteo buteo,Common Buzzard,Paulo Belo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/323547,combuz1/XC323547.ogg,3,2023
4643,combuz1,[],['call'],46.3272,6.0805,Buteo buteo,Common Buzzard,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/324737,combuz1/XC324737.ogg,2,2023
4644,combuz1,[],['call'],51.8457,0.8215,Buteo buteo,Common Buzzard,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/326319,combuz1/XC326319.ogg,3,2023
4645,combuz1,[],"['', 'begging call', 'flight call', 'juvenile', 'out of the nest']",50.4651,16.3613,Buteo buteo,Common Buzzard,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/326512,combuz1/XC326512.ogg,0,2023
4646,combuz1,[],"['begging call', 'call', 'flight call', 'juvenile']",50.4612,16.359,Buteo buteo,Common Buzzard,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/326517,combuz1/XC326517.ogg,3,2023
4647,combuz1,['combuz1'],"['call', 'flight call']",47.9967,10.9442,Buteo buteo,Common Buzzard,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/326677,combuz1/XC326677.ogg,1,2023
4648,combuz1,[],['call'],49.974,18.9073,Buteo buteo,Common Buzzard,Szymon Pławecki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/333375,combuz1/XC333375.ogg,2,2023
4649,combuz1,[],['flight call'],42.7572,13.626,Buteo buteo,Common Buzzard,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/335909,combuz1/XC335909.ogg,3,2023
4650,combuz1,[],['call'],53.6149,10.0404,Buteo buteo,Common Buzzard,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/337218,combuz1/XC337218.ogg,4,2023
4651,combuz1,[],['call'],51.9347,21.37,Buteo buteo,Common Buzzard,Szymon Pławecki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/337671,combuz1/XC337671.ogg,4,2023
4652,combuz1,[],['call'],51.9347,21.37,Buteo buteo,Common Buzzard,Szymon Pławecki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/337672,combuz1/XC337672.ogg,3,2023
4653,combuz1,[],['flight call'],45.0362,1.1231,Buteo buteo,Common Buzzard,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/337811,combuz1/XC337811.ogg,0,2023
4654,combuz1,[],['flight call'],42.7572,13.626,Buteo buteo,Common Buzzard,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/340780,combuz1/XC340780.ogg,1,2023
4655,combuz1,[],['call'],58.1444,27.4974,Buteo buteo,Common Buzzard,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/341721,combuz1/XC341721.ogg,3,2023
4656,combuz1,[],"['call', 'juvenile']",44.5872,1.8687,Buteo buteo,Common Buzzard,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/341950,combuz1/XC341950.ogg,0,2023
4657,combuz1,[],['call'],41.5778,2.3132,Buteo buteo,Common Buzzard,Enric Fontcuberta ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/343993,combuz1/XC343993.ogg,4,2023
4658,combuz1,[],"['alarm call', 'begging call', 'juvenile']",58.2582,14.1827,Buteo buteo,Common Buzzard,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/344203,combuz1/XC344203.ogg,3,2023
4659,combuz1,[],"['begging call', 'juvenile']",58.2582,14.1827,Buteo buteo,Common Buzzard,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/344204,combuz1/XC344204.ogg,4,2023
4660,combuz1,[],['alarm call'],58.2582,14.1827,Buteo buteo,Common Buzzard,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/344206,combuz1/XC344206.ogg,0,2023
4661,combuz1,[],['alarm call'],58.2582,14.1827,Buteo buteo,Common Buzzard,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/344207,combuz1/XC344207.ogg,4,2023
4662,combuz1,[],['call'],44.1735,2.0665,Buteo buteo,Common Buzzard,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/357789,combuz1/XC357789.ogg,1,2023
4663,combuz1,[],['flight call'],44.1735,2.0665,Buteo buteo,Common Buzzard,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/357790,combuz1/XC357790.ogg,1,2023
4664,combuz1,[],['flight call'],42.775,13.6372,Buteo buteo,Common Buzzard,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/357802,combuz1/XC357802.ogg,4,2023
4665,combuz1,[],['flight call'],50.7805,3.3531,Buteo buteo,Common Buzzard,Eddy Scheinpflug,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/358959,combuz1/XC358959.ogg,4,2023
4666,combuz1,[],"['call', 'female', 'male']",60.6426,11.1539,Buteo buteo,Common Buzzard,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/361867,combuz1/XC361867.ogg,3,2023
4667,combuz1,[],['call'],60.6426,11.1539,Buteo buteo,Common Buzzard,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/361871,combuz1/XC361871.ogg,1,2023
4668,combuz1,[],"['alarm call', 'flight call']",50.4312,19.105,Buteo buteo,Common Buzzard,Jacek Betleja,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/363736,combuz1/XC363736.ogg,3,2023
4669,combuz1,[],['flight call'],43.8775,4.495,Buteo buteo,Common Buzzard,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/363901,combuz1/XC363901.ogg,2,2023
4670,combuz1,[],['flight call'],28.3515,-16.8014,Buteo buteo,Common Buzzard,Thomas Lüthi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/366490,combuz1/XC366490.ogg,1,2023
4671,combuz1,[],['flight call'],51.9831,5.6242,Buteo buteo,Common Buzzard,Fabrizio Grieco,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/375235,combuz1/XC375235.ogg,3,2023
4672,combuz1,[],['alarm call'],47.0634,4.8179,Buteo buteo,Common Buzzard,Gary Harbour,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/377233,combuz1/XC377233.ogg,4,2023
4673,combuz1,[],['flight call'],37.9311,-6.6762,Buteo buteo,Common Buzzard,Esperanza Poveda,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/377836,combuz1/XC377836.ogg,3,2023
4674,combuz1,[],['flight call'],37.9311,-6.6762,Buteo buteo,Common Buzzard,Esperanza Poveda,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/377837,combuz1/XC377837.ogg,2,2023
4675,combuz1,[],"['call', 'juvenile']",46.3649,7.1404,Buteo buteo,Common Buzzard,Pascal Christe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/380756,combuz1/XC380756.ogg,4,2023
4676,combuz1,[],"['alarm call', 'call', 'female', 'male']",49.9784,18.8687,Buteo buteo,Common Buzzard,Szymon Pławecki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/381577,combuz1/XC381577.ogg,2,2023
4677,combuz1,[],['call'],59.5545,18.1827,Buteo buteo,Common Buzzard,Ulf Elman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/381791,combuz1/XC381791.ogg,3,2023
4678,combuz1,[],['call'],47.0466,7.2012,Buteo buteo,Common Buzzard,Pascal Christe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/382082,combuz1/XC382082.ogg,3,2023
4679,combuz1,[],"['begging call', 'juvenile']",48.3256,10.9395,Buteo buteo,Common Buzzard,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/382539,combuz1/XC382539.ogg,3,2023
4680,combuz1,[],"['begging call', 'juvenile']",48.3256,10.9395,Buteo buteo,Common Buzzard,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/382540,combuz1/XC382540.ogg,3,2023
4681,combuz1,[],"['begging call', 'call']",48.2247,11.154,Buteo buteo,Common Buzzard,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/383936,combuz1/XC383936.ogg,4,2023
4682,combuz1,[],"['call', 'juvenile']",48.3256,10.9395,Buteo buteo,Common Buzzard,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/384120,combuz1/XC384120.ogg,0,2023
4683,combuz1,[],['call'],52.1593,5.1187,Buteo buteo,Common Buzzard,Frank Roos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/386947,combuz1/XC386947.ogg,3,2023
4684,combuz1,[],['call'],52.1593,5.1187,Buteo buteo,Common Buzzard,Frank Roos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/386948,combuz1/XC386948.ogg,2,2023
4685,combuz1,[],['call'],46.5907,0.1981,Buteo buteo,Common Buzzard,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/387618,combuz1/XC387618.ogg,0,2023
4686,combuz1,[],['flight call'],51.5324,9.9413,Buteo buteo,Common Buzzard,Andres Angulo ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/388032,combuz1/XC388032.ogg,4,2023
4687,combuz1,[],"['begging call', 'juvenile']",44.0992,1.8413,Buteo buteo,Common Buzzard,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/399801,combuz1/XC399801.ogg,1,2023
4688,combuz1,['combuz1'],['flight call'],51.142,6.8531,Buteo buteo,Common Buzzard,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/399916,combuz1/XC399916.ogg,0,2023
4689,combuz1,[],"['alarm call', 'flight call']",46.1416,19.6211,Buteo buteo,Common Buzzard,Joseph Dozai,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/402187,combuz1/XC402187.ogg,0,2023
4690,combuz1,[],['call'],51.8603,-8.2672,Buteo buteo,Common Buzzard,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/402976,combuz1/XC402976.ogg,2,2023
4691,combuz1,[],['call'],-33.4217,24.8559,Buteo buteo,Common Buzzard,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/403178,combuz1/XC403178.ogg,4,2023
4692,combuz1,[],['call'],,,Buteo buteo,Common Buzzard,Huw Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405092,combuz1/XC405092.ogg,3,2023
4693,combuz1,[],['call'],,,Buteo buteo,Common Buzzard,Huw Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405093,combuz1/XC405093.ogg,2,2023
4694,combuz1,[],['call'],,,Buteo buteo,Common Buzzard,Huw Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405094,combuz1/XC405094.ogg,2,2023
4695,combuz1,[],['call'],,,Buteo buteo,Common Buzzard,Huw Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405097,combuz1/XC405097.ogg,2,2023
4696,combuz1,[],['call'],51.7979,-8.1822,Buteo buteo,Common Buzzard,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/408351,combuz1/XC408351.ogg,3,2023
4697,combuz1,[],['call'],53.1755,-2.3069,Buteo buteo,Common Buzzard,Huw Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/409241,combuz1/XC409241.ogg,1,2023
4698,combuz1,[],['call'],44.1272,2.2654,Buteo buteo,Common Buzzard,Yoann Blanchon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/409781,combuz1/XC409781.ogg,4,2023
4699,combuz1,[],['call'],53.1755,-2.3069,Buteo buteo,Common Buzzard,Huw Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/411022,combuz1/XC411022.ogg,3,2023
4700,combuz1,[],['flight call'],48.7181,1.8306,Buteo buteo,Common Buzzard,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/415177,combuz1/XC415177.ogg,3,2023
4701,combuz1,[],['call'],49.3981,8.7261,Buteo buteo,Common Buzzard,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/418097,combuz1/XC418097.ogg,4,2023
4702,combuz1,[],['flight call'],49.3981,8.7261,Buteo buteo,Common Buzzard,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/419543,combuz1/XC419543.ogg,0,2023
4703,combuz1,[],['flight call'],49.3981,8.7261,Buteo buteo,Common Buzzard,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/419544,combuz1/XC419544.ogg,1,2023
4704,combuz1,[],['flight call'],49.3981,8.7261,Buteo buteo,Common Buzzard,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/419545,combuz1/XC419545.ogg,1,2023
4705,combuz1,[],['call'],58.4278,14.2273,Buteo buteo,Common Buzzard,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/42427,combuz1/XC42427.ogg,4,2023
4706,combuz1,[],"['begging call', 'juvenile']",46.0776,11.2238,Buteo buteo,Common Buzzard,Giuseppe Speranza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/424543,combuz1/XC424543.ogg,0,2023
4707,combuz1,[],"['begging call', 'juvenile']",46.0776,11.2238,Buteo buteo,Common Buzzard,Giuseppe Speranza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/424544,combuz1/XC424544.ogg,4,2023
4708,combuz1,[],['alarm call'],49.4358,22.0093,Buteo buteo,Common Buzzard,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/425845,combuz1/XC425845.ogg,1,2023
4709,combuz1,[],['alarm call'],49.4358,22.0093,Buteo buteo,Common Buzzard,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/425846,combuz1/XC425846.ogg,0,2023
4710,combuz1,[],['alarm call'],63.9334,20.3735,Buteo buteo,Common Buzzard,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/426204,combuz1/XC426204.ogg,0,2023
4711,combuz1,[],['flight call'],55.598,37.6829,Buteo buteo,Common Buzzard,Alexandra Vasilevskaya,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/430273,combuz1/XC430273.ogg,4,2023
